pattern_angle,step_strip,density_strip,ratio_filler_matrix,density,elasticity_module,number_hardeners,content_epoxy_groups,flash_temperature,surface_density,elasticity_module_stretching,strapery_strength,resin_consumption
0,2.841,76.390,2.895,2192.298,898.659,127.049,24.493,328.175,260.900,74.386,1822.736,249.479
0,9.292,29.746,1.874,1980.267,1194.444,129.261,21.522,301.127,165.777,70.518,2779.925,239.273
0,13.654,65.153,2.992,1972.176,1095.357,90.597,19.471,241.751,523.269,78.937,2974.470,187.853
0,7.044,55.662,1.799,2012.652,597.621,57.950,25.390,350.571,696.921,71.142,2816.041,227.924
0,4.804,79.932,2.419,1926.531,1064.105,98.407,24.902,271.126,87.685,77.749,1874.105,241.149
0,8.263,47.561,2.448,1966.734,431.353,146.832,23.084,298.971,218.383,79.697,2590.494,200.006
0,12.279,53.715,2.192,1935.162,1016.976,95.569,26.293,302.225,337.501,71.761,1071.124,210.661
0,2.868,55.480,3.524,1972.054,677.704,95.764,26.544,252.054,112.460,76.540,2229.631,225.957
0,6.703,48.331,1.145,1883.369,850.126,151.023,19.685,254.344,757.361,76.821,2301.124,255.347
0,10.047,46.843,1.704,1981.385,948.476,101.389,17.598,254.051,798.629,73.834,2099.730,134.477
0,7.407,62.806,2.794,2018.902,820.586,78.600,20.559,316.695,821.833,77.249,2753.360,147.566
0,2.095,61.380,4.110,1916.228,950.434,132.157,23.911,273.775,266.492,71.956,2060.986,302.894
0,10.300,78.443,2.821,1977.908,1281.233,64.019,23.645,329.299,314.038,73.833,3548.055,277.118
0,6.211,69.937,2.450,1854.895,709.431,100.472,20.710,290.397,219.574,79.146,3123.203,249.034
0,0.939,78.429,2.532,1999.045,1074.655,119.121,20.911,311.590,583.860,70.399,2127.901,156.575
0,2.788,11.740,4.434,2061.919,328.877,81.071,23.213,244.874,934.780,76.238,2995.953,178.066
0,9.059,31.674,3.678,2005.413,414.375,131.173,24.666,260.706,485.516,70.838,2482.711,283.368
0,5.577,56.840,3.406,2030.610,497.544,134.871,23.262,264.708,811.258,76.100,2868.713,220.646
0,5.301,51.274,2.483,1949.480,610.664,99.791,22.071,364.341,696.887,73.498,3052.430,313.982
0,4.848,56.693,2.174,1977.303,495.742,133.222,23.276,277.645,239.456,69.420,2971.014,279.282
0,4.186,31.218,5.425,2003.272,524.810,138.292,20.794,370.824,267.576,68.492,1837.317,226.136
0,7.016,67.449,3.865,1964.924,369.449,138.699,21.910,276.394,176.460,74.018,1630.318,307.352
0,6.968,62.228,2.980,1993.895,71.617,85.210,19.985,256.480,856.912,72.024,3005.031,161.526
0,11.361,50.032,3.183,1953.009,1409.794,63.548,24.861,225.515,633.152,73.552,2324.703,235.952
0,3.711,53.112,2.286,1905.904,859.607,77.060,22.001,249.849,500.768,76.021,2306.283,355.759
0,8.369,36.771,2.463,1825.270,701.758,134.328,22.855,338.559,325.481,76.537,1529.829,313.745
0,4.770,61.964,2.016,2035.719,310.248,109.903,22.893,196.324,730.916,73.514,2325.044,178.511
0,9.556,58.099,1.820,1980.606,845.086,122.860,27.519,318.390,402.447,70.617,2784.289,186.946
0,6.630,50.364,2.105,1840.636,750.628,138.654,20.177,272.645,951.623,78.873,2462.883,278.850
0,7.956,53.924,2.360,1958.082,601.979,79.953,20.677,276.198,673.155,74.555,2604.616,140.502
0,7.716,59.337,4.033,1926.383,137.060,114.452,23.459,276.252,322.060,69.729,2011.575,188.758
0,3.254,35.514,2.147,2005.392,403.345,128.092,22.226,264.721,139.831,66.053,2476.577,260.040
0,5.189,67.453,3.203,1911.932,955.176,77.952,20.969,310.727,330.922,77.106,1811.607,291.531
0,2.512,56.271,2.903,2013.101,784.799,114.294,21.950,213.655,252.958,76.810,3031.734,277.280
0,4.650,63.957,2.385,2129.060,589.783,70.761,14.255,302.044,676.051,76.472,2529.945,92.307
0,3.175,39.659,3.083,1995.465,723.598,118.769,26.744,266.069,168.177,74.231,2370.338,145.769
0,8.719,43.306,2.615,1958.899,652.472,109.272,21.347,223.954,503.090,76.371,1758.176,189.233
0,7.581,54.735,2.041,2037.972,636.830,135.866,19.715,305.538,734.735,72.990,2820.328,247.967
0,12.724,68.647,3.627,1991.092,652.402,130.854,20.732,234.501,353.471,73.390,2748.078,132.911
0,4.962,55.261,2.557,1899.214,1029.040,94.657,17.232,259.488,303.472,72.461,2312.890,180.329
0,2.981,49.516,3.224,1943.345,1162.576,88.730,25.276,338.595,388.991,76.439,3056.993,105.205
0,7.625,54.839,3.148,2048.120,731.868,110.262,22.322,248.520,330.953,70.362,2693.624,249.255
0,8.040,52.231,3.300,2077.824,703.271,114.100,20.701,312.981,1086.560,70.326,2419.732,215.939
0,11.822,58.825,2.366,2062.165,734.764,96.137,26.542,301.628,533.727,74.872,2010.603,203.851
0,9.675,60.163,2.188,1975.421,31.535,98.215,24.654,312.742,518.123,74.782,2004.836,342.978
0,9.397,25.683,4.643,1945.845,454.766,84.667,26.301,288.021,265.345,79.096,2590.898,188.892
0,7.502,71.570,4.475,1982.378,1152.883,102.653,20.070,257.782,814.741,78.629,2748.406,220.730
0,7.775,61.421,1.595,1895.084,539.966,151.844,21.630,311.757,760.993,69.384,2770.623,97.402
0,6.438,43.616,3.800,1960.113,951.319,80.523,22.013,358.323,100.178,72.478,2171.802,209.508
0,7.401,66.919,4.107,1989.461,678.579,98.431,20.888,294.194,444.499,71.950,1944.713,263.523
0,6.526,42.254,1.498,1885.577,484.935,104.334,21.904,251.560,799.130,72.803,2748.941,177.733
0,7.653,41.003,3.266,2031.436,1100.052,72.982,18.702,222.346,44.380,71.386,2582.968,191.693
0,8.560,58.272,3.573,1992.345,724.109,129.947,22.014,304.941,914.471,74.612,2657.575,164.448
0,8.183,53.264,2.931,2184.493,933.368,117.802,23.794,255.020,493.909,72.269,2617.869,191.080
0,1.262,46.254,3.740,2021.454,806.090,70.507,25.003,278.597,616.530,75.683,1143.210,169.460
0,5.364,54.581,3.113,2020.310,383.007,129.579,20.799,306.088,777.963,69.864,2160.778,290.986
0,5.991,48.636,3.308,1931.882,1110.897,62.621,25.334,294.211,362.407,76.494,2787.386,136.548
0,6.184,35.816,1.713,2025.825,969.324,121.922,21.347,270.083,682.209,71.010,1891.008,268.039
0,5.113,67.064,2.202,1905.172,828.691,67.342,19.525,173.485,269.230,71.841,2761.667,206.436
0,7.035,69.356,4.123,2122.848,554.001,127.542,24.581,299.961,823.371,75.964,2291.408,106.717
0,9.512,58.196,2.223,1929.585,444.184,123.687,20.520,292.679,469.437,71.091,1908.204,216.479
0,7.065,70.093,2.177,2104.055,925.332,92.618,15.696,298.930,1067.898,69.409,2825.427,218.946
0,3.304,47.488,2.995,1784.482,975.847,81.442,19.710,317.817,245.606,74.817,3427.325,215.742
0,6.721,62.013,3.311,1975.618,309.292,123.900,24.001,361.266,831.256,66.221,2168.303,135.267
0,6.337,59.230,3.359,2051.446,558.907,51.821,24.179,313.046,718.327,70.280,2069.062,174.141
0,3.112,45.097,4.526,2145.150,220.515,104.655,26.258,238.599,126.865,74.149,2607.261,205.832
0,5.042,63.795,1.483,1924.205,1228.224,96.563,19.803,276.318,677.951,76.176,2362.419,220.624
0,5.983,57.628,1.198,2021.636,1007.448,143.278,24.526,336.247,752.252,70.060,2474.420,197.826
0,11.705,32.148,2.687,1831.560,40.383,130.895,25.572,188.919,1151.117,72.077,3140.297,145.870
0,6.485,39.334,2.829,1983.146,950.680,61.074,22.923,278.850,955.745,69.749,2851.632,290.577
0,7.749,57.920,3.561,1977.213,406.477,84.946,23.076,246.970,510.817,69.784,3142.987,203.498
0,6.485,62.221,3.553,1884.779,392.870,124.744,18.727,263.060,319.201,72.280,3628.877,165.403
0,10.188,57.615,3.391,2023.786,723.921,136.901,21.650,327.403,726.628,72.509,2305.241,199.562
0,9.096,55.158,2.225,2049.934,639.457,109.439,20.175,320.158,215.473,69.467,2085.901,224.547
0,9.390,40.251,4.527,2010.427,888.192,93.032,24.447,287.533,274.459,75.340,2548.881,257.496
0,11.565,69.517,2.890,1980.302,587.823,130.165,25.238,246.067,212.518,76.452,2421.755,137.078
0,6.656,62.396,2.144,1807.596,361.022,176.919,22.960,275.342,122.479,73.545,2711.670,239.186
0,5.058,36.077,1.563,1984.396,1066.200,132.986,18.480,323.264,318.166,72.072,1637.086,260.051
0,6.033,66.066,2.994,1951.133,710.362,91.573,26.520,245.483,726.315,75.512,2674.799,240.802
0,2.897,65.100,2.335,1984.315,316.979,56.637,26.372,274.873,312.585,71.703,2122.102,195.298
0,8.358,66.357,3.163,2002.151,1115.354,113.386,20.553,328.969,578.486,72.566,2696.812,247.897
0,2.237,50.400,3.502,2074.527,431.024,110.420,23.882,248.808,699.725,73.087,3141.616,210.636
0,10.068,39.141,1.191,1965.696,785.238,99.187,22.155,305.374,976.489,76.986,2099.214,157.832
0,4.894,42.220,2.124,1970.726,546.816,167.745,20.326,274.434,351.030,74.446,2723.281,256.112
0,5.524,23.143,1.883,1905.942,730.831,117.730,23.805,288.606,377.546,68.606,2773.604,267.865
0,1.566,40.472,2.871,1984.839,923.084,117.290,20.555,233.418,1120.685,70.778,2347.010,108.342
0,8.606,39.453,4.748,1951.479,891.785,107.490,24.371,351.935,147.418,76.699,2707.412,303.756
0,8.099,34.658,1.458,1992.626,787.054,115.168,22.463,314.813,76.740,75.455,2715.674,317.257
0,5.982,57.533,3.605,2055.243,956.247,48.911,23.470,295.901,556.456,79.583,2622.991,234.300
0,10.239,77.278,2.696,1970.831,890.890,150.573,19.358,300.063,498.079,70.846,2539.447,200.336
0,8.570,51.240,2.748,1888.349,291.247,135.138,20.797,316.766,461.151,69.406,2348.286,90.509
0,6.864,72.017,4.275,1894.104,893.566,84.498,20.220,220.414,515.700,76.661,2576.012,214.105
0,7.130,67.566,2.909,2150.793,885.817,89.431,22.660,285.955,605.800,69.476,2696.469,267.321
0,7.358,49.361,2.661,1948.879,719.247,97.875,21.376,273.889,976.778,77.171,2414.507,162.998
0,7.377,64.462,3.325,2011.506,1201.383,101.011,19.426,301.276,262.313,75.337,1865.689,154.819
0,10.796,70.769,2.872,2021.755,674.199,109.247,21.133,283.557,534.460,77.826,1823.257,202.326
0,9.718,52.698,2.097,2013.209,429.919,62.743,23.961,248.849,322.221,71.759,2167.533,250.822
0,5.940,78.848,2.544,2062.918,718.493,119.924,21.044,237.911,223.049,76.399,2300.778,242.417
0,2.184,56.140,3.282,2015.705,695.741,122.273,20.646,364.873,904.623,66.522,2363.621,213.676
0,5.140,39.041,2.987,1906.384,41.026,123.701,23.290,273.857,39.819,72.124,2038.470,212.308
0,7.160,65.951,3.170,2048.586,1210.607,122.711,21.442,263.984,681.714,75.820,2896.345,256.737
0,2.216,60.922,2.376,1918.698,623.439,130.594,21.537,276.464,161.962,72.491,2790.299,257.147
0,7.465,41.246,1.166,2035.604,757.357,103.807,18.637,307.630,663.813,68.785,2563.180,133.379
0,6.117,45.542,2.718,2092.179,21.772,48.087,26.105,289.494,8.460,71.617,2680.194,212.638
0,6.511,54.069,3.049,1937.582,512.597,111.068,22.574,343.768,974.645,69.472,2180.474,163.705
0,8.665,27.019,3.607,1931.764,652.103,103.133,24.476,276.450,810.698,69.622,1950.165,202.786
0,8.779,43.710,2.803,1948.418,798.311,91.219,20.627,254.458,115.760,72.815,3323.639,104.137
0,2.786,70.923,2.488,2015.679,666.767,124.555,24.656,344.992,330.399,70.702,2190.632,244.315
0,10.403,70.170,2.534,1949.063,1013.706,138.337,24.132,275.094,160.513,73.726,3259.581,228.410
0,6.819,63.078,3.273,2033.502,622.502,91.071,21.454,260.825,395.171,78.914,2553.616,223.887
0,5.908,55.948,3.951,1910.632,700.907,152.821,22.333,235.940,143.031,68.830,2434.857,265.837
0,6.777,49.697,2.107,1914.089,963.748,58.711,23.814,278.612,793.403,82.682,1422.976,283.240
0,7.260,53.416,4.621,2017.040,1050.536,114.644,23.745,252.148,701.843,80.019,2170.597,232.531
0,9.699,79.808,2.403,1982.384,956.907,117.014,22.541,267.888,808.690,78.891,1741.147,240.185
0,7.317,33.326,0.463,1925.611,992.760,88.383,22.148,160.256,951.223,76.210,2781.540,127.653
0,5.154,77.356,2.959,1844.281,967.328,67.168,16.049,286.308,385.443,71.130,1957.342,253.519
0,8.466,50.636,1.989,2008.300,866.596,82.559,26.647,274.563,342.540,78.203,2407.873,235.171
0,8.780,64.057,2.737,2010.795,1047.328,130.532,22.316,302.272,347.433,69.039,2730.758,166.101
0,4.447,53.049,4.161,2034.313,561.773,102.180,19.277,286.626,785.987,74.547,2076.460,223.458
0,10.546,26.647,2.710,1963.169,766.471,135.145,24.694,222.276,376.967,73.678,1892.581,269.240
0,4.995,54.334,2.104,1900.222,416.024,120.934,21.293,304.935,28.221,73.449,2765.547,259.916
0,9.328,82.956,3.400,2028.453,1210.226,120.818,24.885,288.397,730.655,76.982,1750.378,128.686
0,9.161,84.311,2.729,2075.899,893.887,134.850,20.164,303.931,271.670,72.623,3003.336,354.958
0,6.651,62.726,3.578,1988.597,948.981,135.707,22.012,221.204,609.351,71.802,3817.269,344.718
0,7.304,52.922,3.667,2019.574,566.802,108.053,24.317,327.219,443.686,80.114,3320.951,219.199
0,3.449,27.273,2.503,1949.509,670.880,113.553,24.283,266.906,926.916,74.194,1938.361,252.151
0,7.583,65.180,4.415,2040.591,409.200,126.291,20.985,227.553,57.256,74.809,2191.285,213.572
0,3.987,57.342,1.067,1964.288,349.327,107.288,19.989,223.449,62.735,73.270,2269.070,226.839
0,14.441,47.713,2.497,2064.644,933.835,106.898,22.272,348.049,950.685,74.887,2694.586,330.729
0,9.542,36.570,4.027,1872.816,1198.866,90.672,23.607,333.341,27.537,74.065,1466.031,166.749
0,5.312,73.294,3.379,1944.606,894.037,113.008,20.088,250.634,589.883,70.191,2370.079,210.296
0,7.799,37.192,2.499,2057.950,334.480,91.281,22.521,266.545,271.233,77.039,3441.765,174.375
0,5.472,59.029,2.077,2032.742,717.819,124.594,25.274,320.232,310.655,74.038,3065.236,172.574
0,3.426,39.654,2.275,2036.670,734.165,93.293,21.158,308.051,530.890,69.339,2465.322,240.131
0,6.749,57.164,4.228,1839.671,316.027,155.778,25.369,359.642,132.448,71.325,2439.031,327.440
0,4.539,63.562,3.027,2095.717,920.763,105.779,20.532,244.477,859.432,72.429,2844.656,196.442
0,11.854,61.239,3.977,1957.161,842.693,97.574,22.130,263.033,184.477,73.668,2935.102,217.210
0,8.356,64.523,2.550,1938.288,943.908,100.610,17.624,312.425,857.492,77.654,1946.710,239.884
0,8.750,47.176,0.552,1934.556,470.619,119.503,23.095,332.123,396.848,73.798,2687.996,166.088
0,6.542,46.238,3.361,2012.879,1128.789,90.226,24.374,259.909,589.665,68.315,2793.784,184.909
0,3.570,64.041,3.564,1861.494,815.994,134.856,23.341,227.333,153.854,79.916,3089.129,343.516
0,7.708,55.619,3.547,1910.839,440.067,117.593,20.937,275.128,937.494,70.881,2501.813,291.453
0,6.905,58.523,3.941,1964.781,443.925,84.338,20.057,262.471,334.701,78.072,2174.615,255.304
0,12.635,37.547,2.386,1980.956,750.904,112.822,22.195,241.219,580.078,70.012,2413.386,108.300
0,5.079,82.750,1.679,1954.634,589.769,156.877,25.917,300.303,738.117,74.292,2273.032,245.630
0,9.424,78.494,3.723,1964.197,579.182,111.675,23.476,277.142,879.802,72.823,1876.136,141.419
0,10.873,76.946,4.132,1986.945,848.427,113.275,21.461,352.469,396.741,71.169,2427.563,334.882
0,4.997,54.514,1.273,1915.643,472.313,93.291,16.704,212.833,335.450,71.839,2478.485,149.808
0,9.583,55.278,2.886,1951.715,918.042,198.953,26.811,286.749,962.346,73.662,1379.569,178.358
0,3.709,49.603,2.241,1920.338,1199.071,78.204,22.817,296.432,599.497,69.848,3225.848,205.079
0,6.371,52.422,3.038,1928.471,1171.231,82.892,20.678,317.270,200.985,71.295,1929.647,300.749
0,5.198,61.436,3.759,2076.602,988.252,109.208,20.255,238.960,106.768,72.088,2919.916,132.867
0,5.315,56.004,3.066,2020.828,924.668,88.688,24.802,292.717,636.837,69.492,1799.493,205.620
0,3.682,82.011,2.827,2003.317,890.888,154.966,24.462,307.797,573.015,71.928,2570.365,232.184
0,7.823,60.371,3.342,1855.990,718.942,139.771,21.213,270.017,549.105,70.261,1996.025,164.099
0,13.379,50.934,5.040,1951.742,632.974,108.572,23.796,234.858,506.040,73.920,2645.790,294.088
0,9.786,56.095,3.639,2056.809,608.028,106.781,22.259,262.400,430.899,75.727,2052.933,301.010
0,8.710,66.635,4.072,2011.658,567.265,88.974,21.377,334.226,263.845,75.310,1837.496,241.987
0,4.720,43.796,3.122,1913.535,647.502,113.982,20.583,248.890,673.034,75.770,2566.678,191.785
0,8.758,54.076,2.931,1937.100,625.677,113.364,19.674,262.812,856.001,71.407,2722.301,130.319
0,3.091,52.261,2.469,1985.103,1466.596,115.222,19.097,266.827,491.457,75.010,3267.826,130.574
0,5.131,35.439,3.867,2002.022,1115.794,124.164,23.594,272.008,94.614,75.215,2236.869,217.344
0,6.105,27.892,1.751,2033.664,292.092,81.017,23.693,269.254,960.917,65.553,1817.645,172.282
0,7.384,69.437,4.073,2000.193,751.442,131.529,22.208,283.433,73.431,77.239,2705.820,223.967
0,6.937,66.339,3.719,1866.653,1001.286,153.428,22.718,288.134,279.017,74.676,3223.607,160.305
0,8.534,70.817,3.376,1990.228,355.690,139.742,20.671,237.096,237.977,74.029,2151.324,236.947
0,8.663,37.933,1.745,2025.551,320.664,91.512,26.596,221.035,184.287,73.862,1901.455,212.192
0,3.930,43.082,3.318,2079.216,516.439,77.330,24.799,223.749,402.944,69.103,1595.680,246.811
0,3.632,43.831,2.216,1917.386,1378.646,111.596,22.430,268.145,130.612,74.220,2082.821,251.244
0,6.251,60.432,2.847,1934.264,625.786,82.703,24.251,300.769,541.151,72.520,2774.433,350.361
0,10.111,80.918,3.502,2038.056,637.640,126.272,21.881,310.700,394.643,75.566,1873.665,210.711
0,6.286,50.709,4.201,2005.525,1065.580,138.137,18.295,378.483,618.410,70.644,1703.063,225.536
0,9.653,62.125,2.717,2002.618,1049.406,109.908,24.091,325.877,298.268,74.602,2564.521,145.763
0,7.069,83.957,3.485,2026.110,778.440,133.388,26.146,304.526,795.669,72.430,2445.125,143.648
0,8.675,15.416,3.122,2011.351,386.740,118.954,23.696,292.359,324.059,76.564,2741.401,168.830
0,6.766,46.974,1.873,2069.446,921.751,149.517,25.269,315.006,126.592,69.175,2029.266,194.208
0,5.481,54.781,3.904,2045.799,744.702,131.321,23.308,303.406,493.562,70.220,1993.460,281.837
0,1.255,63.104,2.393,1928.293,280.723,97.583,17.873,288.044,71.020,75.935,2708.629,314.310
0,4.596,68.464,3.537,1948.410,914.016,41.886,19.701,240.988,399.818,71.691,2583.421,236.510
0,7.615,43.835,3.102,1909.170,931.797,136.953,18.425,268.969,419.948,74.822,2650.580,347.995
0,3.718,48.955,3.174,1980.824,459.047,81.163,21.787,322.372,233.899,73.790,2219.143,200.414
0,4.298,72.556,2.285,2011.585,478.408,148.576,23.764,274.520,428.055,71.675,1975.587,141.172
0,14.033,52.004,4.770,1931.131,516.693,101.364,21.538,301.310,168.377,70.911,2357.740,198.668
0,7.539,52.247,3.501,2037.052,746.021,109.701,22.881,261.351,828.061,73.528,2475.114,205.541
0,5.476,62.186,2.436,1963.974,741.037,33.624,25.259,278.271,792.107,79.879,2414.231,196.717
0,7.818,85.661,2.595,1893.099,819.395,103.703,24.712,264.579,1053.248,73.952,3012.135,235.937
0,7.552,62.042,2.891,2030.510,1024.013,54.317,25.347,319.969,494.514,73.720,3656.158,328.961
0,1.417,62.846,1.422,1861.332,542.142,120.304,22.330,261.397,445.035,75.181,3334.710,202.738
0,5.961,57.383,3.997,2049.203,1030.856,113.839,23.194,344.835,791.400,74.629,2420.066,218.328
0,12.452,44.472,1.922,1994.961,848.980,76.539,21.361,263.655,559.071,68.361,1996.671,250.673
0,9.338,48.015,2.971,2098.475,1046.534,76.239,22.572,230.635,548.215,71.845,2355.323,281.414
0,3.403,63.436,3.459,1893.737,361.713,71.617,26.627,193.880,428.217,76.778,2612.920,116.846
0,2.069,39.099,3.839,1832.488,670.711,128.294,25.857,285.589,680.483,76.447,2751.587,220.702
0,12.502,79.856,3.189,1870.918,1300.474,49.542,25.724,281.112,406.764,72.563,2597.678,275.217
0,9.620,65.152,2.128,1990.496,667.837,80.475,24.998,330.675,402.772,68.976,2511.374,295.458
0,9.545,77.507,2.834,2000.283,1197.213,80.143,26.110,308.697,188.345,69.489,2988.192,336.646
0,9.476,80.810,3.096,2040.230,536.663,168.537,19.417,329.517,1288.692,69.367,1831.362,246.666
0,7.193,17.934,3.150,2018.730,666.071,95.432,19.436,243.659,1013.463,75.547,2418.392,327.004
0,4.112,69.025,2.539,2055.004,765.122,99.557,18.968,371.426,493.405,71.935,3308.336,216.122
0,6.708,41.984,2.254,1918.505,923.223,102.857,21.778,304.153,99.373,76.667,2821.644,189.651
0,4.447,103.989,2.440,1980.132,357.938,130.542,21.177,290.619,119.756,68.901,1577.288,129.038
0,5.897,88.808,2.871,2087.293,257.936,80.430,23.476,205.287,500.888,73.015,2759.753,230.793
0,5.988,24.861,2.409,1926.564,637.885,53.753,18.399,275.890,263.449,77.662,1973.735,304.246
0,2.801,74.783,2.547,1960.650,430.750,125.234,24.458,376.979,881.629,75.323,2535.974,326.752
0,8.586,79.737,2.086,1983.423,714.080,96.886,20.490,274.267,769.384,73.429,2551.267,190.042
0,8.609,43.815,2.784,1990.291,331.405,127.256,20.091,230.228,577.409,74.304,3249.697,176.946
0,7.391,51.709,3.590,2002.624,544.120,86.271,19.898,341.373,906.818,76.172,3139.979,312.170
0,10.081,45.168,3.656,1923.649,559.381,109.220,22.397,306.958,452.025,72.217,2596.398,41.048
0,9.938,46.015,1.941,1973.867,229.112,123.309,22.566,291.028,655.776,69.867,2135.922,246.585
0,7.237,80.029,1.600,1923.566,878.058,80.436,20.837,249.561,334.490,70.647,2027.406,166.111
0,10.782,43.907,2.977,2007.428,399.270,110.099,20.182,236.657,46.652,67.266,2590.636,100.379
0,5.965,53.597,2.875,1981.661,66.627,146.972,28.907,259.141,1063.836,66.265,2680.407,218.449
0,2.710,32.766,1.721,1918.534,1295.275,111.201,24.278,267.762,23.504,71.908,2591.476,266.852
0,1.598,55.495,1.748,2015.680,1034.808,95.113,23.350,285.948,223.251,74.444,1866.393,253.862
0,13.572,60.756,2.654,2125.686,1402.229,167.468,26.167,254.562,366.983,74.776,1942.470,309.477
0,5.537,69.819,2.425,1983.452,1026.234,103.223,18.010,243.580,733.269,71.331,3305.287,200.302
0,7.928,37.327,1.934,2097.111,764.247,103.419,22.880,298.242,711.229,74.071,2751.750,117.300
0,6.605,24.284,2.927,1883.306,1197.281,97.576,22.021,348.134,315.668,69.776,2403.843,127.855
0,6.257,70.039,3.236,2026.604,543.408,129.220,21.513,257.181,11.675,71.454,1894.664,184.492
0,5.537,66.056,3.395,2094.828,650.781,104.186,25.805,311.436,588.052,72.794,2672.165,246.145
0,5.723,63.184,2.648,1907.929,441.695,99.062,22.284,350.431,317.094,75.280,2167.242,143.136
0,10.100,41.406,3.833,1884.079,582.802,70.787,24.875,340.849,1101.433,75.743,2185.718,298.669
0,6.505,59.304,3.291,2037.899,702.612,87.068,20.747,335.026,372.217,72.039,2232.097,206.981
0,10.466,82.525,2.920,2087.647,4.339,76.784,18.552,258.302,68.508,74.062,2475.646,237.850
0,6.517,37.763,4.388,1940.087,781.879,102.062,24.144,287.281,504.032,76.207,2235.570,267.567
0,5.030,47.431,3.298,2047.141,480.394,144.192,22.705,259.199,128.266,73.120,3337.691,153.509
0,8.003,50.362,2.438,1832.020,449.761,89.995,24.096,254.541,466.376,75.891,2456.393,97.027
0,8.131,44.398,5.259,2094.195,393.070,61.441,20.327,227.981,371.518,70.349,2717.004,195.359
0,7.650,33.846,2.897,1868.222,501.498,131.671,23.921,269.278,372.306,77.142,2493.802,274.775
0,0.572,36.629,2.069,2014.798,1083.186,87.842,22.179,250.472,554.583,72.748,2160.577,118.671
0,6.063,80.743,1.513,1994.132,908.616,53.267,21.589,368.773,285.543,71.445,2350.244,225.168
0,8.717,69.800,2.133,2033.685,775.055,192.852,20.008,360.874,692.366,70.054,1950.973,306.093
0,6.640,26.560,2.967,1849.281,1267.641,93.620,27.048,275.989,493.625,70.287,2294.627,202.785
0,0.730,84.015,3.016,2079.295,1122.120,105.589,25.182,268.548,292.979,70.199,2347.135,166.876
0,11.696,64.409,3.886,1945.263,846.764,128.163,24.093,316.791,236.286,74.455,2855.131,221.940
0,1.627,51.830,1.814,2170.342,909.683,89.334,18.825,270.810,95.648,71.934,3047.474,238.096
0,8.145,73.273,1.811,1939.888,871.085,136.164,21.389,273.632,443.959,80.148,2341.433,242.578
0,6.536,56.761,4.364,2097.724,1220.175,97.954,20.624,350.705,348.452,67.539,2191.792,247.373
0,8.648,41.092,2.185,2048.401,564.665,158.535,24.883,302.409,449.090,72.895,1863.515,194.522
0,8.815,52.134,1.368,2088.014,923.421,192.705,23.119,251.998,59.939,77.628,2149.657,33.803
0,5.267,37.951,2.701,1898.263,927.375,78.736,25.574,362.652,218.819,74.237,1991.479,313.193
0,1.280,50.323,5.453,1918.689,1016.975,119.048,23.462,275.342,41.129,82.238,2066.554,278.510
0,3.207,62.668,1.848,2010.572,481.440,111.528,23.124,230.658,412.319,73.347,2739.930,244.251
0,10.905,46.756,3.796,1890.091,745.611,139.652,24.209,338.371,989.033,67.672,2852.311,236.144
0,2.860,89.877,1.874,1925.336,1081.657,97.142,21.631,333.364,702.727,76.103,2749.472,239.844
0,12.679,51.079,3.917,2127.026,1050.932,102.789,18.733,262.874,14.497,77.793,2083.177,303.095
0,5.227,57.255,2.669,2011.438,668.368,93.004,21.977,237.295,227.638,74.415,2600.088,176.592
0,7.149,57.676,4.219,2012.729,678.842,32.019,22.368,226.523,79.518,77.360,1948.117,194.988
0,8.729,28.972,2.799,1856.907,1371.328,101.206,18.296,301.673,601.823,73.935,3221.946,181.279
0,12.179,45.760,2.220,1984.979,1162.303,119.143,27.813,344.336,490.219,75.069,2500.451,228.024
0,10.512,53.236,1.738,1928.771,1495.726,92.468,23.397,350.969,911.205,72.758,2395.104,250.427
0,10.247,65.443,2.567,2008.456,1274.454,79.635,20.423,272.012,41.319,67.972,2437.289,179.858
0,8.754,50.099,4.415,1805.736,1147.089,166.610,18.499,313.193,746.936,70.509,3321.766,187.623
0,7.260,57.095,2.504,2020.947,933.322,106.797,23.186,266.090,201.812,78.400,2799.673,350.672
0,5.365,72.401,2.587,1863.398,691.776,105.714,23.982,312.549,373.717,78.926,2729.521,272.581
0,3.516,28.382,2.581,1978.198,982.325,164.568,22.932,234.478,790.488,76.069,3113.392,262.239
0,4.591,50.329,2.699,2039.344,2.437,116.366,24.922,223.058,697.412,71.979,2657.645,187.869
0,5.852,84.669,3.364,1998.414,883.637,147.122,17.775,272.900,430.808,78.598,1673.600,196.188
0,12.433,63.230,2.895,1931.338,597.640,138.955,23.914,237.614,354.396,71.253,2178.675,220.374
0,5.545,54.604,2.752,1932.046,11.313,122.389,18.519,327.517,384.207,70.917,3636.893,89.826
0,4.908,48.036,3.509,2036.979,653.611,165.686,23.170,301.732,127.348,71.813,2423.280,210.333
0,5.333,44.181,3.790,1962.765,673.264,73.781,18.801,351.088,412.504,77.181,2572.156,271.263
0,8.916,53.477,4.148,2025.522,132.550,75.434,22.147,278.507,343.627,69.700,2504.330,197.121
0,6.077,49.456,3.546,1838.749,966.414,57.885,23.910,250.184,11.295,71.904,2939.509,306.876
0,6.703,54.588,3.482,1972.320,1144.216,133.821,23.060,323.411,1.668,69.668,1676.226,165.885
0,14.376,46.453,3.916,1830.332,471.507,133.312,19.919,210.000,241.219,73.520,2826.723,304.184
